Date,Close,High,Low,Open,Volume
03-08-2016,24.1785984,24.190025,23.9454736,23.95461592,120810400
04-08-2016,24.32796288,24.35783506,24.19238533,24.2613233,109634800
05-08-2016,24.69792747,24.73699151,24.39919859,24.41987893,162213600
08-08-2016,24.90243912,24.90243912,24.62439235,24.70711546,112148800
09-08-2016,25.00354767,25.03342161,24.819716,24.87027028,105260800
10-08-2016,24.81741714,25.0242293,24.76226782,24.98056847,96034000
11-08-2016,24.80133057,25.03112145,24.78294687,24.93690635,109938000
12-08-2016,24.858778,24.91852412,24.7668613,24.7668613,74641600
15-08-2016,25.15751076,25.17129765,24.83580312,24.84959001,103472800
16-08-2016,25.13453293,25.32985663,25.09546889,25.19198066,135177600
17-08-2016,25.09776878,25.13223778,24.89555162,25.07019324,101424000
18-08-2016,25.06559372,25.18508423,25.05180507,25.10006271,87938800
19-08-2016,25.1299324,25.20576382,24.90014151,24.99435486,101472400
22-08-2016,24.93460655,25.07018232,24.78294374,25.015033,103280800
23-08-2016,25.01273918,25.12074119,24.93920616,24.95299306,85030800
24-08-2016,24.8243084,24.98975811,24.74388194,24.94839568,94700400
25-08-2016,24.71860886,24.78984348,24.51409508,24.67724642,100344800
26-08-2016,24.57383728,24.80592481,24.4290679,24.68183927,111065200
29-08-2016,24.54626465,24.68873564,24.42447575,24.50030717,99881200
30-08-2016,24.35783386,24.47272931,24.24293842,24.31187639,99455600
31-08-2016,24.38081551,24.48881752,24.2751119,24.2797087,118649600
01-09-2016,24.52557945,24.54166474,24.27051146,24.39000193,106806000
02-09-2016,24.75537872,24.81742151,24.54626813,24.74848352,107210000
06-09-2016,24.74847603,24.88635195,24.70481696,24.79443525,107521600
07-09-2016,24.90014076,24.99205747,24.60371031,24.77835187,169457200
08-09-2016,24.2475338,24.64966785,24.18319263,24.64507281,212008000
09-09-2016,23.69832802,24.29348719,23.69832802,24.04531267,186228000
12-09-2016,24.22915459,24.29349576,23.56046218,23.58803772,181171200
13-09-2016,24.80592537,24.99895062,24.64277405,24.70481857,248704800
14-09-2016,25.68372726,25.97326428,24.95529056,24.98516449,443554800
15-09-2016,26.55693626,26.59370365,26.07897073,26.16399401,359934400
16-09-2016,26.4075737,26.68562052,26.20535831,26.45353294,319547600
19-09-2016,26.09964371,26.69709953,26.02381231,26.4696071,188092000
20-09-2016,26.09735489,26.2237406,25.85377707,25.97786438,138057200
21-09-2016,26.09275627,26.19386307,25.83768824,26.16169249,144012800
22-09-2016,26.33862686,26.41215986,26.19615591,26.27658235,124296000
23-09-2016,25.8997345,26.37770003,25.63317794,26.29267676,209924800
26-09-2016,25.93879318,26.05598702,25.63317265,25.65385299,119477600
27-09-2016,25.98705292,26.00773501,25.81470974,25.96637258,98429600
28-09-2016,26.1846714,26.34322768,26.06518091,26.12492703,118564400
29-09-2016,25.77794075,26.1502026,25.69062085,26.00313658,143548000
30-09-2016,25.9778595,26.05139251,25.6906209,25.84228197,145516400
03-10-2016,25.85607338,25.97786404,25.80092405,25.89973422,86807200
04-10-2016,25.96636772,26.26739319,25.88134447,25.98015461,118947200
05-10-2016,25.9778595,26.11803207,25.89513464,26.05828595,85812400
06-10-2016,26.1708889,26.27429412,25.9962473,26.12722806,115117200
07-10-2016,26.20994568,26.32484111,26.08356175,26.2673934,97433600
10-10-2016,26.66723061,26.82808351,26.36160833,26.43054454,144944000
11-10-2016,26.72468185,27.27388195,26.70170136,27.04638771,256164000
12-10-2016,26.96366882,27.11073664,26.82809301,26.96596722,150347200
13-10-2016,26.88093948,26.98664308,26.59140247,26.83727865,140769600
14-10-2016,27.03030205,27.15438934,26.9154066,27.08774977,142608800
17-10-2016,27.01192284,27.07856066,26.83498285,26.96136855,94499600
18-10-2016,26.99353981,27.1635846,26.98894301,27.15669115,98214000
19-10-2016,26.91311264,27.06017869,26.15020687,26.94298483,80138400
20-10-2016,26.89932823,26.97286127,26.73158182,26.85337074,96503200
21-10-2016,26.79361916,26.86485553,26.72008614,26.84187504,92770800
24-10-2016,27.03490829,27.05558864,26.88554381,26.90852256,94154800
25-10-2016,27.17277527,27.19805241,26.95677125,27.10383729,192516000
26-10-2016,26.56153107,26.58680821,26.03760806,26.26739898,264536800
27-10-2016,26.30646133,26.62357212,26.21913968,26.51557013,138248000
28-10-2016,26.13182259,26.47421055,26.06977806,26.16629157,151446800
31-10-2016,26.09045601,26.24901227,26.0123262,26.11573315,105677600
01-11-2016,25.61938667,26.14330964,25.39878762,26.07207502,175303200
02-11-2016,25.64236069,25.81700223,25.55963759,25.59870162,113326800
03-11-2016,25.36751556,25.74399722,25.30284404,25.63313225,107730400
04-11-2016,25.13884926,25.46451878,24.97024164,25.06724891,123348000
07-11-2016,25.50147438,25.5245711,25.28205117,25.42525363,130240000
08-11-2016,25.65160561,25.80404712,25.33748531,25.47837758,97016800
09-11-2016,25.61003685,25.71166455,24.95639095,25.37906609,236705600
10-11-2016,24.89632988,25.65853207,24.44362756,25.65853207,228538000
11-11-2016,25.04415321,25.14578089,24.60992893,24.74158216,136575600
14-11-2016,24.41590881,24.90094686,24.03942726,24.87785014,204702000
15-11-2016,24.73926926,24.87092247,24.51984782,24.61454488,129058000
16-11-2016,25.40446281,25.45989704,24.62147241,24.64456912,235362000
17-11-2016,25.3952198,25.48760841,25.13653383,25.36288406,110528000
18-11-2016,25.42063332,25.53150002,25.32824645,25.34210413,113715600
21-11-2016,25.80636597,25.8664171,25.40909594,25.43450287,117058400
22-11-2016,25.82252121,25.9657219,25.73013259,25.8571654,103862000
23-11-2016,25.69086838,25.75553988,25.48299442,25.72089393,109705600
25-11-2016,25.82021332,25.8386914,25.62619702,25.66777182,45903600
28-11-2016,25.76940346,25.97727746,25.72782866,25.7370677,108776000
29-11-2016,25.74398804,25.87564124,25.42293898,25.58692793,114115200
30-11-2016,25.52687836,25.91490916,25.46913569,25.77632711,144649200
01-12-2016,25.28898239,25.62389098,25.18273608,25.49223774,148347600
02-12-2016,25.38368034,25.42756358,25.1411604,25.21507096,106112000
05-12-2016,25.20120811,25.41370069,25.00257321,25.40677186,137298000
06-12-2016,25.3952198,25.48991861,25.21968339,25.29128373,104782000
07-12-2016,25.64467049,25.68162664,25.21275651,25.23585322,119994800
08-12-2016,25.89643288,25.96803322,25.54535646,25.60540933,108273200
09-12-2016,26.31910706,26.49233506,25.9403153,25.9403153,137610400
12-12-2016,26.16897774,26.56162717,25.9818903,26.16666754,105497600
13-12-2016,26.60551262,26.77412022,26.27291428,26.2937008,174935200
14-12-2016,26.60551262,26.83879173,26.55700899,26.57086667,136127200
15-12-2016,26.75102043,26.96120457,26.61474859,26.64939278,186098000
16-12-2016,26.78566933,26.9080835,26.71175878,26.90115466,177404400
19-12-2016,26.94042206,27.11133988,26.73485828,26.74640752,111117600
20-12-2016,27.0120163,27.13905086,26.949655,26.96351267,85700000
21-12-2016,27.0374279,27.11595885,26.97275639,26.97737679,95132800
22-12-2016,26.85958099,26.91039483,26.7094497,26.87343867,104343600
23-12-2016,26.91270065,26.91270065,26.69789787,26.69789787,56998000
27-12-2016,27.0836277,27.2083521,26.90577926,26.9127081,73187600
28-12-2016,26.96813583,27.25915761,26.83879106,27.14367227,83623600
29-12-2016,26.96121597,27.04898422,26.8849952,26.89654268,60158000
30-12-2016,26.75102043,27.06975929,26.66094202,26.94272649,122345200
03-01-2017,26.8272438,26.8688186,26.50619471,26.74640442,115127600
04-01-2017,26.79721832,26.91039523,26.73485701,26.75795373,84472400
05-01-2017,26.93349266,26.99123533,26.7487154,26.77412232,88774400
06-01-2017,27.23375511,27.29149778,26.90115675,26.9727571,127007600
09-01-2017,27.48320389,27.58483156,27.2406857,27.24299414,134247600
10-01-2017,27.51091957,27.57328088,27.32383387,27.43238862,97848400
11-01-2017,27.65873528,27.70031006,27.39311868,27.42545443,110354400
12-01-2017,27.54325294,27.55480218,27.30304323,27.46241356,108344800
13-01-2017,27.49474525,27.62870865,27.44162123,27.51091313,104447600
17-01-2017,27.71647835,27.77191081,27.30535087,27.33306622,137759200
18-01-2017,27.71417236,27.83196791,27.64950085,27.71648256,94852000
19-01-2017,27.66566658,27.73726692,27.57096952,27.57789836,102389200
20-01-2017,27.71647835,27.82041444,27.65411705,27.82041444,130391600
23-01-2017,27.73496437,27.90357201,27.66336225,27.71648629,88200800
24-01-2017,27.70955276,27.73957832,27.60099626,27.6125455,92844000
25-01-2017,28.15070534,28.20151917,27.78115261,27.81348836,129510400
26-01-2017,28.16456985,28.28005521,28.08603889,28.10220677,105350400
27-01-2017,28.16687965,28.2592683,28.08604025,28.21076466,82251600
30-01-2017,28.09295845,28.09295845,27.86891841,27.93127971,121510000
31-01-2017,28.02828979,28.03752883,27.8596822,27.98209637,196804000
01-02-2017,29.73747826,30.13936855,29.33558972,29.34020836,447940000
02-02-2017,29.68665695,29.88529185,29.51342897,29.55962415,134841600
03-02-2017,29.81369781,29.83910473,29.6012052,29.63584939,98029200
06-02-2017,30.09317017,30.14167556,29.77212104,29.82524684,107383600
07-02-2017,30.37957191,30.50891493,30.13012317,30.15090968,152735200
08-02-2017,30.49736786,30.53894442,30.30797373,30.33800105,92016400
09-02-2017,30.71774673,30.72470561,30.41618228,30.53912722,113399600
10-02-2017,30.64814949,30.83836829,30.63191329,30.72702269,80262000
13-02-2017,30.91955948,31.04250795,30.7942961,30.87084732,92141600
14-02-2017,31.32087135,31.33710756,30.91027978,30.96131392,132904800
15-02-2017,31.43453217,31.61083319,31.22807718,31.43685415,142492400
16-02-2017,31.3974247,31.52500652,31.27911666,31.47165393,90338400
17-02-2017,31.48325539,31.50877246,31.33943381,31.33943381,88792800
21-02-2017,31.71057701,31.72217632,31.54355686,31.60154987,98028800
22-02-2017,31.80569649,31.80801493,31.57372437,31.64795361,83347600
23-02-2017,31.67114639,31.89151915,31.61779381,31.86832407,83152800
24-02-2017,31.70131683,31.70131683,31.38119411,31.52733771,87106400
27-02-2017,31.76392937,31.88223737,31.61314896,31.81264505,81029600
28-02-2017,31.77785683,31.88224356,31.71058294,31.79873346,93931600
01-03-2017,32.42736435,32.51087441,31.91934864,31.98661896,145658400
02-03-2017,32.23484421,32.54104554,32.18844696,32.47609363,104844000
03-03-2017,32.42504883,32.43664814,32.14900156,32.19307681,84432400
06-03-2017,32.32299805,32.42274791,32.15134092,32.32995693,87000000
07-03-2017,32.36475372,32.47145892,32.19541151,32.25804498,69785200
08-03-2017,32.24411774,32.4296961,32.20236446,32.23251843,74828800
09-03-2017,32.16988754,32.19540461,31.79177545,32.18380884,88623600
10-03-2017,32.27659225,32.32762639,32.16060622,32.30210932,78451200
13-03-2017,32.29051971,32.34387231,32.20237271,32.20933159,69686800
14-03-2017,32.24179459,32.39489344,32.20699666,32.31370535,61236400
15-03-2017,32.582798,32.65006835,32.25107611,32.33922663,102767200
16-03-2017,32.63614273,32.71269392,32.53639293,32.64310161,76928000
17-03-2017,32.47378159,32.70807218,32.45058296,32.70807218,175540000
20-03-2017,32.81477737,32.8240547,32.52944912,32.56888396,86168000
21-03-2017,32.43896866,33.12560744,32.41345159,32.96554617,158119600
22-03-2017,32.8054924,32.84724922,32.42041788,32.44129806,103440800
23-03-2017,32.6894989,32.84260129,32.61758814,32.76836854,81385200
24-03-2017,32.62454224,32.87971285,32.55727191,32.8240383,89582400
27-03-2017,32.68022537,32.75909502,32.15596624,32.33458572,94300400
28-03-2017,33.35758591,33.41325694,32.61991285,32.68718674,133499200
29-03-2017,33.43181992,33.517652,33.21608755,33.32975162,116760000
30-03-2017,33.38774872,33.51997454,33.2880024,33.44806374,84829200
31-03-2017,33.3251152,33.46661834,33.1743312,33.33903296,78646800
03-04-2017,33.33438873,33.43181659,33.18360829,33.33671072,79942800
04-04-2017,33.58260345,33.61043898,33.21144666,33.23000486,79565600
05-04-2017,33.40862274,33.74266313,33.35990704,33.45501645,110871600
06-04-2017,33.3251152,33.52461137,33.2763995,33.47125523,84596000
07-04-2017,33.25088882,33.44574459,33.23465261,33.34135783,66688800
10-04-2017,33.21144104,33.37614277,33.14880759,33.31119087,75733600
11-04-2017,32.85420227,33.25319448,32.49000446,33.15808509,121517600
12-04-2017,32.89365005,32.97483818,32.71039008,32.84725634,81400000
13-04-2017,32.71966171,33.028185,32.71966171,32.91915784,71291600
17-04-2017,32.9005928,32.91219211,32.6778981,32.81940118,66328400
18-04-2017,32.75445557,32.94931126,32.73357893,32.80317126,58790000
19-04-2017,32.63382721,32.94003202,32.58047463,32.91219651,69313600
20-04-2017,33.04210663,33.15345225,32.74518262,32.75910038,93278400
21-04-2017,33.00267792,33.09778381,32.90525004,33.04211276,69283600
24-04-2017,33.32046127,33.39237203,33.21375259,33.28798533,68537200
25-04-2017,33.52692795,33.61275649,33.37382551,33.38310638,75486000
26-04-2017,33.32975006,33.54316751,33.26016126,33.51301,80164800
27-04-2017,33.35526276,33.44109483,33.24391715,33.38542026,56985200
28-04-2017,33.32279205,33.47357605,33.23464506,33.42486035,83441600
01-05-2017,34.00246811,34.14628967,33.62667447,33.65915042,134411600
02-05-2017,34.21819305,34.35273726,34.06277222,34.22515193,181408800
03-05-2017,34.11381531,34.21356515,33.46661473,33.77281605,182788000
04-05-2017,33.99087143,34.13237455,33.82385123,33.98855298,93487600
05-05-2017,34.55456161,34.55919851,34.04422022,34.04422022,109310800
08-05-2017,35.49403763,35.65409889,34.57078998,34.57078998,195009600
09-05-2017,35.7213707,35.92782564,35.59610383,35.69353165,156521600
10-05-2017,35.55202103,35.7097638,35.28525469,35.63785306,103222800
11-05-2017,35.8595047,35.88745866,35.47750037,35.51011036,109020400
12-05-2017,36.36030197,36.43483757,36.02721089,36.03419849,130108000
15-05-2017,36.26714325,36.48842569,36.11574041,36.33935087,104038800
16-05-2017,36.21355057,36.35097812,36.03885344,36.32302772,80194000
17-05-2017,34.99766159,36.00391886,34.87188121,35.77797693,203070800
18-05-2017,35.53108978,35.71743423,35.20266165,35.23527167,134272800
19-05-2017,35.65220642,35.86650124,35.55204839,35.7267456,107843200
22-05-2017,35.86881638,36.00624393,35.61725208,35.87114439,91865600
23-05-2017,35.82457352,36.08079395,35.71043673,36.08079395,79675600
24-05-2017,35.71741867,35.91075064,35.56135629,35.83388345,76712000
25-05-2017,35.8408699,35.95267865,35.64520993,35.80825991,76942400
26-05-2017,35.78030777,35.92705452,35.7104282,35.87115015,87710400
30-05-2017,35.79428482,35.97131001,35.71508962,35.73605243,80507600
31-05-2017,35.58232117,35.91075273,35.49381034,35.86416752,97804800
01-06-2017,35.68014908,35.71509065,35.45653869,35.67782106,65616400
02-06-2017,36.20890045,36.20890045,35.61260133,35.7733233,111082800
05-06-2017,35.85484314,35.9759675,35.74536952,35.95034511,101326800
06-06-2017,35.97596741,36.29275173,35.81990504,35.84785545,106499600
07-06-2017,36.19027328,36.33236049,35.98296607,36.10875005,84278400
08-06-2017,36.10175705,36.22986548,35.9643259,36.16231746,85003200
09-06-2017,34.70185852,36.14835322,34.01238874,36.14835322,259530800
12-06-2017,33.87262344,34.02868586,33.19479743,33.94716262,289229200
13-06-2017,34.14514542,34.34546499,33.80972626,34.27791698,136661600
14-06-2017,33.81206512,34.35711959,33.50459631,34.35711959,126124800
15-06-2017,33.6094017,33.65365888,33.12491139,33.38346332,128661600
16-06-2017,33.13889313,33.65832511,33.12258635,33.49061552,201444400
19-06-2017,34.08691788,34.18009185,33.46266824,33.46266824,130165600
20-06-2017,33.77711105,34.21036014,33.76080783,34.21036014,99600400
21-06-2017,33.97743225,34.024021,33.6839423,33.89590904,85063200
22-06-2017,33.92153168,34.17076445,33.80273533,33.95414167,76425200
23-06-2017,34.07294083,34.27792001,33.80041363,33.80507321,141757600
26-06-2017,33.96578979,34.53879452,33.86330022,34.28024257,102769600
27-06-2017,33.47897339,34.04499422,33.45335099,33.77712302,99047600
28-06-2017,33.96812057,34.03334057,33.34619903,33.6559958,88329600
29-06-2017,33.46731949,33.80507021,33.14121951,33.70724022,125997600
30-06-2017,33.54652023,33.76547461,33.49061585,33.64667825,92096400
03-07-2017,33.42539597,33.84466994,33.33222555,33.74683994,57111200
05-07-2017,33.56282806,33.72587809,33.24371562,33.46965764,86278400
06-07-2017,33.24604416,33.42540096,33.17150853,33.31359574,96515200
07-07-2017,33.58379364,33.71656524,33.28564399,33.28564399,76806800
10-07-2017,33.78876495,33.99607214,33.39511339,33.56748256,84362400
11-07-2017,33.89823914,33.9727783,33.63037156,33.71189477,79127200
12-07-2017,33.94715881,34.04964484,33.73286402,33.97743724,99538000
13-07-2017,34.41999817,34.58770772,33.87727193,33.89124713,100797600
14-07-2017,34.71582413,34.7833757,34.31751652,34.46659132,80528400
17-07-2017,34.83694839,35.14907319,34.60635038,34.66458278,95174000
18-07-2017,34.95807266,34.96971985,34.62964109,34.75309349,71475200
19-07-2017,35.17702103,35.27019142,34.92778471,35.05123708,83692000
20-07-2017,35.01863098,35.34473451,34.98369297,35.28883014,68974800
21-07-2017,35.00233459,35.0419322,34.67856257,34.93711459,105010400
24-07-2017,35.42625427,35.50778104,34.91613799,35.07453193,85972800
25-07-2017,35.57766342,35.83388381,35.35870906,35.35870906,75415600
26-07-2017,35.7453804,35.85485405,35.65220642,35.719758,63124000
27-07-2017,35.06987381,35.86882404,34.31052473,35.81291967,129905200
28-07-2017,34.82297516,34.99301277,34.75076755,34.91381756,68854800
31-07-2017,34.64360428,35.01629291,34.50384871,34.91613137,79383600
01-08-2017,34.95109177,34.99068938,34.56908731,34.72980933,141474400
02-08-2017,36.60254669,37.21049292,36.37427674,37.10101575,279747200
03-08-2017,36.23684692,36.61885119,36.10873498,36.58158162,108389200
04-08-2017,36.42786026,36.66311788,36.26481025,36.35332464,82239600
07-08-2017,36.99154663,37.01716903,36.49307746,36.58391986,87481200
08-08-2017,37.28736877,37.69499555,36.86576679,36.94263398,144823600
09-08-2017,37.51562881,37.56454558,37.06141695,37.09635496,104526000
10-08-2017,36.32069016,37.41507952,36.15933705,37.39169367,163217200
11-08-2017,36.82579803,37.08069102,36.4960803,36.62001748,105028400
14-08-2017,37.38000488,37.46418896,37.12277478,37.25606772,88490800
15-08-2017,37.78923798,37.92954241,37.44782375,37.56942378,117862000
16-08-2017,37.63723755,38.00203407,37.4501614,37.86874468,110686400
17-08-2017,36.91465378,37.58111132,36.90997589,37.53668035,111762400
18-08-2017,36.8304863,37.29817501,36.64808798,36.91467041,109712400
21-08-2017,36.76265717,36.92166955,36.2715828,36.83047043,105474000
22-08-2017,37.3636322,37.41507822,36.95206763,37.00117292,86418400
23-08-2017,37.41040421,37.52498918,37.15317766,37.19760864,77596400
24-08-2017,37.24438095,37.58813234,37.07601278,37.51563761,79275600
25-08-2017,37.38234711,37.54603739,37.24437984,37.33323824,101920400
28-08-2017,37.75883865,37.88277584,37.39871644,37.44782531,103864000
29-08-2017,38.09557724,38.14468255,37.41508944,37.4384753,118067600
30-08-2017,38.19845963,38.32473395,38.0254136,38.30368882,109078400
31-08-2017,38.35045242,38.47205242,38.22885243,38.26626836,107140400
01-09-2017,38.36215591,38.57027719,38.26394174,38.53753913,66364400
05-09-2017,37.90147018,38.40891169,37.54602598,38.29198959,117874000
06-09-2017,37.86171722,38.1142694,37.53667391,38.04879331,86606800
07-09-2017,37.70972443,37.93889437,37.49926602,37.90381559,87714000
08-09-2017,37.09472656,37.68401169,37.0713407,37.61619841,114446000
11-09-2017,37.7658577,37.89447279,37.3893682,37.53201338,126323200
12-09-2017,37.61618423,38.3411028,37.12745063,38.02541165,286856000
13-09-2017,37.33324432,37.40573906,36.92635749,37.38469036,179629600
14-09-2017,37.0128746,37.27477907,36.96844362,37.17890562,95042800
15-09-2017,37.38702011,37.64190949,36.94739178,37.05729886,196458400
18-09-2017,37.10407639,37.5320119,36.94740113,37.44081276,113077600
19-09-2017,37.11810303,37.36130309,37.05028975,37.30050129,83242400
20-09-2017,36.49608994,37.00820607,35.9722773,36.92402196,211805600
21-09-2017,35.86937332,36.43293888,35.71971313,36.43293888,150046800
22-09-2017,35.51860428,35.60746624,35.20759099,35.43675736,186581600
25-09-2017,35.20525742,35.50457781,34.88021401,35.07430519,177549200
26-09-2017,35.81090546,35.99330367,35.47183203,35.49287716,146640000
27-09-2017,36.06579971,36.18038469,35.9044466,35.96524839,102016800
28-09-2017,35.843647,36.07749126,35.70801691,35.98629214,88022000
29-09-2017,36.04008865,36.04242938,35.54433979,35.82729302,105199200
02-10-2017,35.96759033,36.11725054,35.71270091,36.07281955,74795200
03-10-2017,36.12427139,36.26691658,35.99098198,36.01436427,64921200
04-10-2017,35.89042664,35.97928862,35.65190799,35.92550543,80655200
05-10-2017,36.33706284,36.34875576,36.02371235,36.05410968,85135200
06-10-2017,36.31601334,36.36044432,36.1429673,36.2388443,69630400
09-10-2017,36.44229126,36.65041252,36.3604479,36.43527622,65051600
10-10-2017,36.45632935,36.94740386,36.26925674,36.49374529,62468000
11-10-2017,36.60832596,36.70887729,36.4212498,36.47269584,67622400
12-10-2017,36.47970581,36.80007132,36.41656686,36.56155273,64500400
13-10-2017,36.71121597,36.77902925,36.57558586,36.65041417,65576800
16-10-2017,37.38702011,37.41508028,36.86554486,36.92400592,96486000
17-10-2017,37.52498245,37.61851871,37.23501433,37.36362937,75989200
18-10-2017,37.35896301,37.58111795,37.32155064,37.5133011,65496800
19-10-2017,36.47503281,36.73226296,36.25054428,36.65509392,170336800
20-10-2017,36.5381546,36.88892089,36.47034136,36.62233865,95896400
23-10-2017,36.51945114,36.87489535,36.36277594,36.68781926,87937200
24-10-2017,36.73693466,36.81176297,36.52647269,36.54751781,71028800
25-10-2017,36.57558823,36.84217059,36.30900586,36.69251038,84828400
26-10-2017,36.80942535,36.90763951,36.66210233,36.76733153,68002000
27-10-2017,38.12831116,38.25692623,37.1110871,37.24905437,177816800
30-10-2017,38.98651123,39.30220238,38.28497852,38.32473162,178803200
31-10-2017,39.52902603,39.67167115,39.0379553,39.26244376,144187200
01-11-2017,39.02627563,39.73950147,38.72695521,39.72313066,134551200
02-11-2017,39.31155396,39.40275306,38.64977435,38.95845045,165573600
03-11-2017,40.33813858,40.74970323,40.01543233,40.688905,237594400
06-11-2017,40.74737167,40.92041775,40.15574585,40.30774322,140105200
07-11-2017,40.87831879,40.98121084,40.5953692,40.66786036,97446000
08-11-2017,41.21271133,41.21271133,40.76606797,40.843237,97638000
09-11-2017,41.12854385,41.17998989,40.48780907,40.94848271,117930400
10-11-2017,40.99241257,41.15904043,40.89854004,41.0956745,100582000
13-11-2017,40.82813644,40.95251917,40.69436432,40.71783424,67928400
14-11-2017,40.21091461,40.71314021,40.17336416,40.60987827,99130000
15-11-2017,39.68051529,39.9715258,39.51623661,39.88938466,116632400
16-11-2017,40.15459824,40.33530308,39.96684955,40.17336988,94550000
17-11-2017,39.93162155,40.22263202,39.81193358,40.1404909,87598000
20-11-2017,39.89174271,40.02786039,39.79317547,39.96449446,65049600
21-11-2017,40.63335419,40.76477719,40.07949753,40.07949753,100525200
22-11-2017,41.06048584,41.06987166,40.61223667,40.68498844,102355600
24-11-2017,41.06282806,41.18721081,40.98772716,41.09333825,56106800
27-11-2017,40.85630035,41.08863973,40.68028665,41.08159947,82867200
28-11-2017,40.61692429,41.03935431,40.33295393,40.90558576,105715200
29-11-2017,39.77438736,40.58170382,39.22992037,40.51364679,166665600
30-11-2017,40.330616,40.39867307,39.53033934,39.99736017,166108800
01-12-2017,40.1428566,40.2883601,39.54440933,39.88470175,159037200
04-12-2017,39.84949112,40.51130058,39.80959512,40.47844484,130169600
05-12-2017,39.81194305,40.25315178,39.52093251,39.67582539,109400800
06-12-2017,39.66410065,39.9433763,39.06565691,39.30972767,114240000
07-12-2017,39.73685074,39.99969669,39.64062907,39.66879011,102693200
08-12-2017,39.74858093,40.13111847,39.6195071,40.01143046,93420800
11-12-2017,40.52305222,40.57468319,39.61247341,39.70869511,141095200
12-12-2017,40.29540253,40.4573357,40.23908043,40.40101003,77636800
13-12-2017,40.42917252,40.72721979,40.36580658,40.48314905,95273600
14-12-2017,40.41744614,40.63101032,40.28367398,40.45968771,81906000
15-12-2017,40.82813644,40.87507271,40.4737635,40.74834443,160677200
18-12-2017,41.40311432,41.58616828,41.03700641,41.04170111,117684400
19-12-2017,40.96189499,41.16137856,40.85628752,41.07689186,109745600
20-12-2017,40.91731644,41.16842743,40.6591616,41.03935001,93902400
21-12-2017,41.0722084,41.30924248,40.85864784,40.87507392,83799600
22-12-2017,41.0722084,41.16843009,40.95252038,40.99476195,65397600
26-12-2017,40.03021622,40.24143125,39.82134316,40.08419276,132742000
27-12-2017,40.03725433,40.07949591,39.82838487,39.91991186,85992800
28-12-2017,40.14989471,40.3306031,40.00908234,40.13111949,65920800
29-12-2017,39.71572876,40.0349004,39.7133832,40.01847432,103999600
02-01-2018,40.42682648,40.43621588,39.72277166,39.93399025,102223600
03-01-2018,40.41978836,40.96425917,40.356426,40.49019456,118071600
04-01-2018,40.60753632,40.71079827,40.38458633,40.4925394,89738400
05-01-2018,41.06985855,41.15669082,40.6122237,40.70375067,94640000
08-01-2018,40.91731644,41.21301814,40.81874562,40.91731644,82271200
09-01-2018,40.91262436,41.08394336,40.69671465,40.96425533,86336000
10-01-2018,40.9032402,40.90558935,40.60049818,40.63804863,95839600
11-01-2018,41.13557053,41.18485593,40.95017102,40.97363737,74670800
12-01-2018,41.56035233,41.62371826,41.22240546,41.34678819,101672400
16-01-2018,41.34914017,42.10013126,41.3374052,41.75044941,118263600
17-01-2018,42.03207016,42.06727147,41.08629023,41.33974679,137547200
18-01-2018,42.06962204,42.26676012,41.83259153,42.09543753,124773600
19-01-2018,41.88187408,42.14472006,41.63545419,41.91707539,129700400
22-01-2018,41.53923035,41.7222843,41.44535781,41.60963654,108434400
23-01-2018,41.5486145,42.11186043,41.49698712,41.60963487,130756400
24-01-2018,40.88680649,41.60963646,40.64742687,41.5979015,204420400
25-01-2018,40.1569252,41.05811417,40.02080756,40.95485227,166116000
26-01-2018,40.25082016,40.36581709,39.91052765,40.36581709,156572000
29-01-2018,39.41768265,39.93398878,39.2088132,39.93398878,202561600
30-01-2018,39.18533325,39.27920577,38.65259759,38.84738646,184192800
31-01-2018,39.293293,39.53032705,39.07503775,39.16187002,129915600
01-02-2018,39.3754425,39.57257701,39.13606284,39.23228454,188923200
02-02-2018,37.66692352,39.14543899,37.573051,38.95769037,346375200
05-02-2018,36.72584152,38.4601628,36.61084463,37.33836926,290954000
06-02-2018,38.26068497,38.42261815,36.14148027,36.3362692,272975200
07-02-2018,37.44163513,38.34751918,37.3313365,38.27476742,206434400
08-02-2018,36.41136169,37.78426983,36.38320065,37.61764197,217562000
09-02-2018,36.8567276,37.20547639,35.40281841,37.01225202,282690400
12-02-2018,38.34127045,38.61932598,37.11593048,37.3492171,243278000
13-02-2018,38.72537613,38.82199014,38.09149905,38.16219232,130196800
14-02-2018,39.43936539,39.47942406,38.38133605,38.419036,162579600
15-02-2018,40.76366043,40.78722244,39.82344872,40.00960409,204588800
16-02-2018,40.63169861,41.19488575,40.47617781,40.61520556,160704400
20-02-2018,40.49505234,41.06294645,40.39372447,40.54217999,135722000
21-02-2018,40.31124496,41.02994959,40.29710344,40.72597324,149886400
22-02-2018,40.6482048,40.98988465,40.46204939,40.48325629,123967600
23-02-2018,41.35512924,41.39047407,40.89326981,40.92390439,135249600
26-02-2018,42.17281723,42.27178636,41.5224471,41.55543681,152648800
27-02-2018,42.036129,42.52861936,41.98193241,42.20343621,155712400
28-02-2018,41.97252274,42.56162733,41.95602968,42.24115429,151128400
01-03-2018,41.23730469,42.36367192,40.68590388,42.07147487,195208000
02-03-2018,41.52243423,41.54364113,40.63641896,40.71889501,153816000
05-03-2018,41.66618347,41.88297349,41.12420663,41.28680004,113605600
06-03-2018,41.63083649,42.00315096,41.5035915,41.92303361,95154000
